,title,price,link
20,"Acer Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","32,999",www.amazon.in/sspa/click?ie=UTF8&spc=MTozODg0NjA3MzAzMTExNzc6MTcxOTQxMTE3NzpzcF9idGY6MzAwMjIxODM1NDI1ODMyOjowOjo&url=%2FAcer-Premium-Windows-AL15-41-Display%2Fdp%2FB0CWTYGPH8%2Fref%3Dsr_1_86_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.wV5triHlpAtJxOw8L-rIGuIb9U0LRLgyB9JsyUpfwDrJR-u3msjRujFYvbOJbQ3Dmm-vXBPvoQKf2OyOG-N8KGW5epmcg6P-OAZrrg__OLoxyDKZAHWTfYAuB4gtwlTGPvw7z_2-WmgZTagxk_XXFpVQ62oVuugONueyh6SLkSnggJlQXrPbxalzDdvSyHDZJ0Whx88MORpoG0u4jtTglMPlq1_RB29yqck_q20wx_k.JUhnWtrdokLVd0aoTDCKIfknbXywcxqYHXrp0Y97sAQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411177%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
21,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Metal Laptop (8GB RAM/512GB SSD/Windows 11 Home) AL15-41, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","34,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzk5NDg0NTA3MTY3MTc3OjE3MTk0MTExODA6c3BfYXRmX25leHQ6MzAwMjIxODM1NDI1NTMyOjowOjo&url=%2FAcer-Premium-Windows-AL15-41-39-62cm%2Fdp%2FB0C9J152JF%2Fref%3Dsr_1_81_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411180%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
22,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.64cm) WUXGA-IPS 300Nit Thin & Light Laptop (16GB/1TB SSD/Win 11/Office 21/FHD+IR Camera/Alexa/3 mon Game Pass/Grey/1.89Kg), 83DC0042IN  ","76,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzk5NDg0NTA3MTY3MTc3OjE3MTk0MTExODA6c3BfYXRmX25leHQ6MzAwMTMzMzkzMjIwMzMyOjowOjo&url=%2FLenovo-IdeaPad-40-64cm-WUXGA-IPS-83DC0042IN%2Fdp%2FB0CSSPYJWK%2Fref%3Dsr_1_82_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411180%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
23,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB RTX 3050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 512GB SSD, Backlit KB, B&O, 9ms response time, Dual speakers (Blue, 2.37 kg), fb0106AX  ","59,990",www.amazon.in/HP-GeForce-Graphics-Response-15-fb0106AX/dp/B0BWS9YNCX/ref=sr_1_84?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-84
24,"HP Laptop 14, 13th Gen Intel Core i3-1315U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, FHD Camera w/Privacy Shutter, Thin & Light (Win 11, MSO 2021, Blue, 1.4 kg), gr0000TU  ","40,980",www.amazon.in/HP-i3-1315U-14-inch-Graphics-gr0000TU/dp/B0C9DL7THT/ref=sr_1_85?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-85
25,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","38,990",www.amazon.in/Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_8?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.fqCoVUInmrOM2rwjNyfhkGZ0betsjBF1OJtxP5lalVMjHJvBFGIgr7v7_HAuGYWwkDiMpQD3GcbNzJKfTBREqcN_MXdd8MgbhRfj4d16p1zS-timDo_eiPEGE0hyeMcPrtTi5iShizKa0ztmYGfFc1-XZaUYR-WxuCpgcH_o5tkuBjCwUP-RnU2A-BGSvM972tQK1sp93LmmVGEwTnIgVa3wjO6945wX_Zzf_IRFjl4.cNTrKzZLAB7BpbIDaOqnVEBTIOwLR9aMWDx-geZeW5U&dib_tag=se&keywords=laptop&qid=1719411159&sprefix=lap%2Caps%2C194&sr=8-8
26,"ASUS Vivobook 15, Intel Core i7-12650H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ741WS  ","61,990",www.amazon.in/ASUS-Vivobook-i7-12650H-Laptop-X1502ZA-EJ741WS/dp/B0C5N2SM8K/ref=sr_1_86?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-86
27,"ASUS Vivobook 15 OLED (2023), AMD Ryzen 5 7530U, 15.6"" (39.62 cms) FHD OLED, Thin and Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit KB/Fingerprint/Silver/1.7 kg), M1505YA-LK542WS  ","51,990",www.amazon.in/ASUS-Vivobook-Windows-Fingerprint-M1505YA-LK542WS/dp/B0C1GJPZXZ/ref=sr_1_87?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-87
28,"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Win 11/Office 2021/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS00U00  ","51,990",www.amazon.in/Lenovo-ThinkPad-Graphics-Keyboard-21JRS00U00/dp/B0C7HYBQW1/ref=sr_1_88?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-88
29,"ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  ","84,990",www.amazon.in/ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS/dp/B0CHMZRC89/ref=sr_1_89?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-89
30,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8 GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005EIN  ","23,610",www.amazon.in/Lenovo-IdeaPad-Celeron-Warranty-82V6005EIN/dp/B0CCS3F5LX/ref=sr_1_90?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-90
31,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Grey/1.37Kg), 83EQ005VIN  ","53,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzk5NDg0NTA3MTY3MTc3OjE3MTk0MTExODA6c3BfbXRmOjMwMDIzMjE3Nzg5MjEzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN%2Fdp%2FB0D6MPVN7B%2Fref%3Dsr_1_91_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411180%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
32,"Lenovo Yoga 9 13th Gen Intel Evo i7 1360P 14""(35.56cm) 4K OLED 2-in-1 400Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/Pen 2.0/1Yr Warranty/Alexa/3 Month Game Pass/Oatmeal/1.4Kg) 83B1004XIN  ","1,70,190",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzk5NDg0NTA3MTY3MTc3OjE3MTk0MTExODA6c3BfbXRmOjMwMDA2NjI3NTM0MjMzMjo6MDo6&url=%2FLenovo-35-56cm-400Nits-Warranty-83B1002GIN%2Fdp%2FB0BS96MXT3%2Fref%3Dsr_1_92_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411180%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
33,"Samsung Galaxy Book2 (NP750) Intel 12th Gen core i5 39.6cm (15.6"") FHD Thin & Light Laptop (8 GB/512 GB/Windows 11/MS Office/Backlit Keyboard/Finger Print Reader/Silver/1.55Kg), NP750XED-KC1IN  ","52,490",www.amazon.in/Samsung-Windows-Backlit-Keyboard-NP750XED-KC1IN/dp/B09Z216R5Q/ref=sr_1_93?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-93
34,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (4GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005CIN  ","20,990",www.amazon.in/Lenovo-IdeaPad-Celeron-Warranty-82V6005CIN/dp/B0C864DPY2/ref=sr_1_94?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-94
35,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Grey/1.37Kg), 83EQ005VIN  ","53,990",www.amazon.in/Lenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN/dp/B0D6MPVN7B/ref=sr_1_95?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-95
36,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam  ","16,990",www.amazon.in/Chuwi-HeroBook-Pro-Celeron-Mini-HDMI/dp/B00OKAFZHO/ref=sr_1_9?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.fqCoVUInmrOM2rwjNyfhkGZ0betsjBF1OJtxP5lalVMjHJvBFGIgr7v7_HAuGYWwkDiMpQD3GcbNzJKfTBREqcN_MXdd8MgbhRfj4d16p1zS-timDo_eiPEGE0hyeMcPrtTi5iShizKa0ztmYGfFc1-XZaUYR-WxuCpgcH_o5tkuBjCwUP-RnU2A-BGSvM972tQK1sp93LmmVGEwTnIgVa3wjO6945wX_Zzf_IRFjl4.cNTrKzZLAB7BpbIDaOqnVEBTIOwLR9aMWDx-geZeW5U&dib_tag=se&keywords=laptop&qid=1719411159&sprefix=lap%2Caps%2C194&sr=8-9
37,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg  ","32,990",www.amazon.in/ZEBRONICS-4S-Processor-16GB-Space/dp/B0CJ76L26P/ref=sr_1_96?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-96
38,"ASUS Vivobook Go 15 OLED (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cms) FHD OLED, Thin and Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit KB/Black/1.63 kg), E1504FA-LK545WS  ","54,990",www.amazon.in/ASUS-Vivobook-Windows-Backlit-E1504FA-LK545WS/dp/B0C1GJZYG4/ref=sr_1_97?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-97
39,"Chuwi CoreBook X i5 14"" Laptop, 16GB RAM 512GB SSD, Windows 11, Intel Core i5-1035G1 (Upto 3.6GHz), WIFI 6, USB3.2, Backlit Keyboard, Webcam, Bluetooth 5.2, HDMI Port, 46.2 Wh, 1.4kg (Gray)  ","27,990",www.amazon.in/Chuwi-CoreBook-i5-1035G1-Keyboard-Bluetooth/dp/B0CNT6LD6W/ref=sr_1_98?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-98
40,"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU  ","47,590",www.amazon.in/HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_99?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-99
41,"Lenovo ThinkBook 16 Intel 13th Gen Core i3 16"" (40.64cm) WUXGA 300 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Win 11 Home/Office 2021/Arctic Grey/1.7 Kg), 21KHA0J5IN  ","38,990",www.amazon.in/Lenovo-ThinkBook-40-64cm-Antiglare-21KHA0J5IN/dp/B0CZ7CBQXP/ref=sr_1_100?crid=3IVMJHJ84VNQX&dib=eyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc&dib_tag=se&keywords=laptop&qid=1719411180&sprefix=lap%2Caps%2C194&sr=8-100
42,"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","67,990",www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mzk5NDg0NTA3MTY3MTc3OjE3MTk0MTExODA6c3BfYnRmOjMwMDE2NzA4MTY3OTQzMjo6MDo6&url=%2FLenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN%2Fdp%2FB0CX8XPKWJ%2Fref%3Dsr_1_101_sspa%3Fcrid%3D3IVMJHJ84VNQX%26dib%3DeyJ2IjoiMSJ9.P9nLJVhK9o2tXXILShXIwgxN05Z70puvjFih7iiO_S_RCxaOqXoSQUUVt4rEkLmCWPKtu_vKlqaD-6WjYN79fGZOllczMJU8t7_od2S6C6wdoMGZF0GDCGWtaTXRkOjn_LxsuOed4q2Vm158ioEJ0lGuQZf3YsswAfNI4mDvb7f-_Fncca4gzpcjcsnHzJBg2Yhs8ucFIUz_y11QyKVXyM4-PE6oUG6AtIxiE4iKuD8.QD3lWqD74HEHWjYz3AoX6ecYWmGZ1kYr-oqxYSVxUfc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719411180%26sprefix%3Dlap%252Caps%252C194%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
